rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Delightful Set of Rose Quartz Rollers!! 💞,"This is a beautiful and affordably priced facial set! The Brazilian rose quartz stones are a pale shade of pearlescent pink, and the rose gold hardware is the perfect complement to them! The rollers move silently, as promised, and they don’t seem to rust or wear out in any way. The stones are cool to the touch at room temperature, but placing them in the refrigerator (before use) ensures an ultra-chilled experience. I love that the magnetic box lid has instructions printed on the underneath side, and the soft, drawstring pouch is an added bonus! The set even comes with a informational mineral card that provides reassuring details about the quartz pieces featured. Each tool is perfectly nestled within in its own compartmentalized cutout, and the rollers definitely seem to help increase circulation and boost overall skin radiance! This would definitely make a perfect gift set for someone!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Fxdpf6v+L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Fxdpf6v+L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Fxdpf6v+L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81d9eTLLWSL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81d9eTLLWSL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81d9eTLLWSL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81g8wJkOwQL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81g8wJkOwQL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81g8wJkOwQL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08F2RBJJ3,B08F2RBJJ3,AFTLUVGQWKW6XSQ5TB6UER5Q263A,1621623173577,0,False
4.0,"Finally, a portable hairbrush for my hair.","I have thick, wavy hair and need a thick brush. Over a decade ago I discovered that boar bristles work best, but finding one I can take with me was a process. I didn't like those with exposed bristles, so there weren't many options. This is the first folding boar-bristle brush I found.<br /><br />The plastic is light and gives the impression that it isn't of the best quality, but it's survived my backpack just fine. This is a portable brush, so using it requires more strokes through my hair, but that's a price I'm not hesitant to pay. It's come in handy for my kids too, who also have the same hair-and-brush combination.",[],B0B8DB17VT,B0B8DB17VT,AEUAL3EJKUSTNB4YY6STLYGTJALA,1669695114467,1,False
5.0,Awesome,Love it,[],B0881FJSHT,B0881FJSHT,AGZZ35KI6RBFZYHG4TZPOAIACVMA,1618857264713,0,True
5.0,Love it,This is an amazing contour pallette,[],B01N9LC44Q,B09Q3X5YWR,AGZZ35KI6RBFZYHG4TZPOAIACVMA,1608179136707,0,True
5.0,Good product,Works great,[],B07DMD8M5T,B07DMD8M5T,AGZZ35KI6RBFZYHG4TZPOAIACVMA,1608150154053,0,True
5.0,Great!,I've been using this product for over 10 years. Never disappoints.,[],B007MB4YW0,B007MB4YW0,AGNUU3OZ4L7UGAXA72NJIDDFJYDQ,1519597518656,0,True
3.0,Very large and heavy,This is a very large and heavy dryer.  I am keeping it as I need one right now but would not buy it again.  Hard to handle.  Certainly too large to travel with.,[],B07TK6647L,B07TK6647L,AGG63E55UYM5735FTMRLAXL4D5IQ,1576628542044,1,True
5.0,My favorite.,My favorite facial wash!,[],B01MT3CBB6,B01MT3CBB6,AFWVC6NYAO5FZTS25VUIH3H73KZQ,1597193878458,0,True
5.0,Good product,"These are just the right size, and do the job.",[],B019TSJ9MI,B019TSJ9MI,AFICQHAE6YOEIGE5TYZG5TN7OTRQ,1473363029000,0,True
5.0,PERFECT,This's a great product especially if you're lazy like me.,[],B00HA72I8S,B00HA72I8S,AFICQHAE6YOEIGE5TYZG5TN7OTRQ,1410982930000,1,True
5.0,soft!,eco friendly and very soft,[],B08SPZH2PY,B08SQKBBP8,AF4WLLHTQLRPEZ33OJDYG23MFLKQ,1619999304729,1,True
5.0,pretty,good length thick enough to not snap off,[],B087P9SLRC,B087P9SLRC,AF4WLLHTQLRPEZ33OJDYG23MFLKQ,1616002109137,0,True
5.0,very pretty,pompoms are a lil small headband is comfortable,[],B078BXGW8L,B078BXGW8L,AF4WLLHTQLRPEZ33OJDYG23MFLKQ,1578199450059,0,True
5.0,Waterproof!,"Got this bag to wash the dogs feet in when they come in from outside.<br />So tired of trying to wash them and I've tried the small bucket thing to dip their feet but they don't work cuz their feet are so big, lol.<br />This bag I just fill up and have them walk right in and I clean them up, works great! No water leaks!",[],B08L5XMLFZ,B08L5XMLFZ,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1606567678957,2,True
5.0,Dries quick!,This nail lamp was bought for myself and the girls when we meet up for beauty time!<br />We keep fighting over who is going to use the lamp next so we decided to get a few of them Lol.<br /><br />Now this one in particular I enjoy using because it dries fast plus I don't feel the heat so much like other lamps. Definitely a good one in my book!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61+zioVpeOL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61+zioVpeOL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61+zioVpeOL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08B4RN9WN,B08B4RN9WN,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1600981489627,0,True
5.0,Perfect for removal,This kit comes with everything you need to take off nail polish.<br />This particular set was for my mother in law who is just getting into gel polishes and she didn't understand what the clips were for at first 🤣<br />After I showed her how it took off the polish with scrubbing she was SOOOOO glad I got her this set!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71KrAcjziEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71KrAcjziEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71KrAcjziEL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08CZ99R3K,B08CZ99R3K,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1600608861312,0,True
5.0,Check these nails out!,"Never tried poly gel before, definitely not easy but worth it! Check out my nails in the photo, came out beautifully and they are very strong!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61sT1UmjeGL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61sT1UmjeGL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61sT1UmjeGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08B1PR9C7,B08B1PR9C7,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1599831207548,0,True
5.0,Been obsessed with gels 💅🏻,I've had an obsession with gels with my time off from work these past months and I wanted to try this color changing polish.<br />It comes with designs and while the color itself is dark it does change.<br />I am enjoying trying the designs but man it does take practice!!!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/611btPJtJAL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/611btPJtJAL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/611btPJtJAL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61JGa6s6IiL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61JGa6s6IiL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61JGa6s6IiL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B085M95TX2,B085M95TX2,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1590776980036,9,True
5.0,Good for your pores 🧼🧼🧼,Great for your pores and acne. My husband's back started breaking out and after using this for a few days it's clearing up and looks less irritated. Plus it came with a bag which I didn't know what for until I read the instructions and it is a foaming bag and it really makes the soap foam!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/717vEMMJyyL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/717vEMMJyyL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/717vEMMJyyL.jpg', 'attachment_type': 'IMAGE'}]",B07VKKLHS6,B07VKKLHS6,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1573364776103,2,True
5.0,Softness again!,"Made my hair soft again! Not the easiest thing to get on when you have long hair but I managed. Then after the time required I wash my hair and couldn't believe how soft it was. It hasn't been that soft in a long time. So I definitely think it was worth the trouble stuffing all my hair in there and letting it sit plus it doesn't smell the greatest, nor does it smell bad I'm just used to very perfumed shampoos. But I'll definitely be using it again.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LuBAgHFQL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LuBAgHFQL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LuBAgHFQL.jpg', 'attachment_type': 'IMAGE'}]",B07W3FXQ23,B07W3FXQ23,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1572059993754,0,True
5.0,Awesome foundation!,"I am so glad they made a product like this because I can never seem to find the right color to match my skin and I end up with that Foundation the line on my chin with the two different colors. Not only is this product lightweight, it smells nice, plus it blends in with my skin tone almost perfectly. This is definitely going to be my go to Foundation.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61MXpwPrT0L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61MXpwPrT0L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61MXpwPrT0L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61TAecN4guL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61TAecN4guL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61TAecN4guL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61z+3bM6QFL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61z+3bM6QFL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61z+3bM6QFL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yXFY5KvtL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yXFY5KvtL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yXFY5KvtL.jpg', 'attachment_type': 'IMAGE'}]",B07V9V5R48,B07V9V5R48,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1568738284832,7,True
5.0,Five Stars,Exactly what I was looking for.  Thank you.,[],B01IPP2036,B01IPP2036,AEPQSFDPLHZQ6Y5XB7IUBW4DY5YA,1489507732000,0,True
5.0,Germa Manteca Ubre Plus,This is the best thing ever!!!!! I have pain 24/7 and this is awesome!!! I rub this on and the warmth is felt right away! Better than the prescription creams they've given me! I can't sleep without it!!!!,[],B009SNONTO,B009SNONTO,AGV3JEME5YIGXADUTXWKVZS6Z7JA,1505387218171,0,True
5.0,Work great.  Fair price.,Work great.  Fair price.,[],B0064QT9MO,B0064QT9MO,AHTVQZZNC6IVALR2CU2JCAG7FZIA,1581460885276,0,True
4.0,Good product,So far this seems to be a good product. It definitely helps rid me of acne scar when used within a combination of other products.,[],B07QB96HW1,B07QB96HW1,AFXFEXKD2XNGFLVJ2MMAXNYJSDAQ,1568925995715,0,True
5.0,Five Stars,My daughter loves the foot pedicure unit.,[],B01H1RGQGQ,B01H1RGQGQ,AGTR4A6CYH6AGEIYCAPYPQZERZLQ,1486999572000,0,True
5.0,these are great,"well, I love the picture!!!!!!!!  granddaughters absconded with them and are very reluctant to share.  I will be buying some more so I can actually hold my hair back.",[],B00DR75MOM,B00DR75MOM,AGQFGXUGFSZHNRQGP7J24RVSLZSA,1420074541000,1,True
5.0,safe step,safe step up to whatever you can't reach.  i use it to get into the tub easier.  it is quality built and does the job.,[],B000LX69SI,B000LX69SI,AGQFGXUGFSZHNRQGP7J24RVSLZSA,1261767824000,0,True
5.0,Better than the originals,I got these because I have tiny wrists and the originals were annoying when I was typing and didn’t have my hair up.  They work just as well and are half the thickness.,[],B07HH18JK6,B07HH18JK6,AFM5NV37IAPIP2AZXEZTKP3BJWKQ,1541511894439,7,True
5.0,Can’t beat this deal!,Great amount of products for the price.  A lot of sample sizes but the value on some of the products is insane.  Loved trying so many things that I wouldn’t consider normally.,[],B01BZVADRW,B01BZVADRW,AFM5NV37IAPIP2AZXEZTKP3BJWKQ,1541511735430,0,True
5.0,Great bag,Honest and True: My husband enjoys keeping is travel items organized and it’s helps me to keep him properly packed. Great travel bag.,[],B07B8CN1MZ,B07B8CN1MZ,AGFKWX5UV6XADCUDKYILHVF2GIQA,1587093908228,0,True
4.0,Good...But Not My Favorite,"Despite having a thick-ish, creamy consistency, the conditioner not only dispenses without issue, its also easy to work into/rinse from hair. Does a nice job of protecting color while detangling and softening. However, I don't really notice any added shine or volume.<br /><br /> I'm beyond thrilled to say it has the unique Moroccanoil product scent that not only smells lovely but actually lasts for a decent amount of time; a rarity with my hair!<br /><br />I love Moroccanoil products and while I do like this, its not my favorite in the line.  I have no plans to purchase this in the future, I'll stick with their hydrating conditioner.<br /><br />Overall score is 3.5 stars",[],B0BSR6WK1Q,B0BXB4J297,AGAM2CCKV52HI4YZU7ASZTSXA7YQ,1678571121367,0,False
5.0,A Reasonably Priced Product That Works Very Well,"This is a very reasonably priced exfoliator that does a great job of exfoliating and cleansing as well as hydrating and smoothing.  Its packed with antioxidants that are excellent for good skin health.  The instructions says to use 2-4 times a week. I use it twice a week and follow with a good facial moisturizer. I can't say that I experienced a change in my aging skin but I also haven't been using it very long. There is a nice scent that is pretty much gone once the product has been rinsed off.<br /><br />I  have dry, sensitive skin and have no issues using this.",[],B0B1MBRVDS,B0B1MBRVDS,AGAM2CCKV52HI4YZU7ASZTSXA7YQ,1661749238153,0,False
